Id_Registro;Id_Pais;Id_Pvcia;Id_Dpto;Fecha_Medicion;Id_Zona;Id_Actividad;Ingreso_Bruto;Costos_Directos;Margen_Bruto;Costos_Indirectos;Resultado_Neto;producción_(kg/ha);carga_(kg/ha);eficiencia_stock(%);destete(%)
1000395;32;12;36;01/11/2016;18;3;1320;500;820;931;-111;75;189;40;-99999
1000396;32;12;97;01/11/2016;18;3;1320;500;820;931;-111;75;189;40;-99999
1000397;32;12;108;01/11/2016;18;3;1320;500;820;931;-111;75;189;40;-99999
1000398;32;12;117;01/11/2016;18;3;1320;500;820;931;-111;75;189;40;-99999
1000399;32;12;177;01/11/2016;18;3;1320;500;820;931;-111;75;189;40;-99999
1000400;32;12;184;01/11/2016;18;3;1320;500;820;931;-111;75;189;40;-99999
1000401;32;12;187;01/11/2016;18;3;1320;500;820;931;-111;75;189;40;-99999
1000402;32;12;189;01/11/2016;18;3;1320;500;820;931;-111;75;189;40;-99999
1000403;32;12;192;01/11/2016;18;3;1320;500;820;931;-111;75;189;40;-99999
1000330;32;6;45;01/11/2016;12;3;4368;3395;973;1855;-882;284;482;59;-99999
1000331;32;6;58;01/11/2016;12;3;4368;3395;973;1855;-882;284;482;59;-99999
1000332;32;6;90;01/11/2016;12;3;4368;3395;973;1855;-882;284;482;59;-99999
1000333;32;6;91;01/11/2016;12;3;4368;3395;973;1855;-882;284;482;59;-99999
1000334;32;6;142;01/11/2016;12;3;4368;3395;973;1855;-882;284;482;59;-99999
1000335;32;6;146;01/11/2016;12;3;4368;3395;973;1855;-882;284;482;59;-99999
1000336;32;6;197;01/11/2016;12;3;4368;3395;973;1855;-882;284;482;59;-99999
1000337;32;6;205;01/11/2016;12;3;4368;3395;973;1855;-882;284;482;59;-99999
1000338;32;6;218;01/11/2016;12;3;4368;3395;973;1855;-882;284;482;59;-99999
1000339;32;6;220;01/11/2016;12;3;4368;3395;973;1855;-882;284;482;59;-99999
1000340;32;6;221;01/11/2016;12;3;4368;3395;973;1855;-882;284;482;59;-99999
1000363;32;1;149;01/11/2016;16;3;3860;2592;1267;1582;-315;260;492;53;-99999
1000364;32;1;173;01/11/2016;16;3;3860;2592;1267;1582;-315;260;492;53;-99999
1000365;32;1;182;01/11/2016;16;3;3860;2592;1267;1582;-315;260;492;53;-99999
1000367;32;1;215;01/11/2016;16;3;3860;2592;1267;1582;-315;260;492;53;-99999
1000368;32;4;84;01/11/2016;16;3;3860;2592;1267;1582;-315;260;492;53;-99999
1000372;32;8;38;01/11/2016;16;3;3860;2592;1267;1582;-315;260;492;53;-99999
1000373;32;8;42;01/11/2016;16;3;3860;2592;1267;1582;-315;260;492;53;-99999
1000374;32;8;51;01/11/2016;16;3;3860;2592;1267;1582;-315;260;492;53;-99999
1000375;32;8;132;01/11/2016;16;3;3860;2592;1267;1582;-315;260;492;53;-99999
1000376;32;8;162;01/11/2016;16;3;3860;2592;1267;1582;-315;260;492;53;-99999
1000377;32;8;165;01/11/2016;16;3;3860;2592;1267;1582;-315;260;492;53;-99999
1000378;32;8;167;01/11/2016;16;3;3860;2592;1267;1582;-315;260;492;53;-99999
1000379;32;8;213;01/11/2016;16;3;3860;2592;1267;1582;-315;260;492;53;-99999
1001747;32;2;1;01/05/2017;4;2;683;173;509;379;130;28;122;23;60
1001748;32;2;2;01/05/2017;4;2;683;173;509;379;130;28;122;23;60
1001749;32;2;3;01/05/2017;4;2;683;173;509;379;130;28;122;23;60
1001750;32;2;4;01/05/2017;4;2;683;173;509;379;130;28;122;23;60
1001751;32;2;22;01/05/2017;4;2;683;173;509;379;130;28;122;23;60
1001752;32;2;47;01/05/2017;4;2;683;173;509;379;130;28;122;23;60
1001753;32;2;66;01/05/2017;4;2;683;173;509;379;130;28;122;23;60
1001754;32;2;71;01/05/2017;4;2;683;173;509;379;130;28;122;23;60
1001755;32;2;96;01/05/2017;4;2;683;173;509;379;130;28;122;23;60
1001756;32;2;120;01/05/2017;4;2;683;173;509;379;130;28;122;23;60
1001757;32;2;121;01/05/2017;4;2;683;173;509;379;130;28;122;23;60
1001758;32;2;129;01/05/2017;4;2;683;173;509;379;130;28;122;23;60
1001759;32;2;135;01/05/2017;4;2;683;173;509;379;130;28;122;23;60
1001760;32;2;143;01/05/2017;4;2;683;173;509;379;130;28;122;23;60
1001761;32;2;163;01/05/2017;4;2;683;173;509;379;130;28;122;23;60
1001762;32;2;189;01/05/2017;4;2;683;173;509;379;130;28;122;23;60
1001763;32;7;65;01/05/2017;4;2;683;173;509;379;130;28;122;23;60
1001764;32;7;114;01/05/2017;4;2;683;173;509;379;130;28;122;23;60
1001765;32;7;153;01/05/2017;4;2;683;173;509;379;130;28;122;23;60
1001766;32;7;154;01/05/2017;4;2;683;173;509;379;130;28;122;23;60
1001767;32;7;155;01/05/2017;4;2;683;173;509;379;130;28;122;23;60
1001918;32;13;9;01/05/2017;19;2;675;194;481;390;90;27;101;27;60
1001919;32;13;11;01/05/2017;19;2;675;194;481;390;90;27;101;27;60
1001920;32;13;13;01/05/2017;19;2;675;194;481;390;90;27;101;27;60
1001921;32;13;18;01/05/2017;19;2;675;194;481;390;90;27;101;27;60
1001922;32;13;31;01/05/2017;19;2;675;194;481;390;90;27;101;27;60
1001923;32;13;44;01/05/2017;19;2;675;194;481;390;90;27;101;27;60
1001924;32;13;64;01/05/2017;19;2;675;194;481;390;90;27;101;27;60
1001925;32;13;94;01/05/2017;19;2;675;194;481;390;90;27;101;27;60
1001926;32;13;101;01/05/2017;19;2;675;194;481;390;90;27;101;27;60
1001927;32;13;102;01/05/2017;19;2;675;194;481;390;90;27;101;27;60
1001928;32;13;105;01/05/2017;19;2;675;194;481;390;90;27;101;27;60
1001929;32;13;126;01/05/2017;19;2;675;194;481;390;90;27;101;27;60
1001930;32;13;138;01/05/2017;19;2;675;194;481;390;90;27;101;27;60
1001931;32;13;144;01/05/2017;19;2;675;194;481;390;90;27;101;27;60
1001932;32;13;149;01/05/2017;19;2;675;194;481;390;90;27;101;27;60
1001933;32;13;161;01/05/2017;19;2;675;194;481;390;90;27;101;27;60
1001934;32;13;175;01/05/2017;19;2;675;194;481;390;90;27;101;27;60
1001935;32;13;181;01/05/2017;19;2;675;194;481;390;90;27;101;27;60
1001936;32;13;192;01/05/2017;19;2;675;194;481;390;90;27;101;27;60
1001937;32;13;201;01/05/2017;19;2;675;194;481;390;90;27;101;27;60
1001938;32;13;203;01/05/2017;19;2;675;194;481;390;90;27;101;27;60
1001788;32;5;21;01/05/2017;7;2;992;225;766;381;385;43;205;21;60
1001789;32;5;31;01/05/2017;7;2;992;225;766;381;385;43;205;21;60
1001790;32;5;48;01/05/2017;7;2;992;225;766;381;385;43;205;21;60
1001791;32;5;60;01/05/2017;7;2;992;225;766;381;385;43;205;21;60
1001792;32;5;81;01/05/2017;7;2;992;225;766;381;385;43;205;21;60
1001793;32;5;88;01/05/2017;7;2;992;225;766;381;385;43;205;21;60
1001794;32;5;100;01/05/2017;7;2;992;225;766;381;385;43;205;21;60
1001797;32;5;179;01/05/2017;7;2;992;225;766;381;385;43;205;21;60
1001798;32;5;191;01/05/2017;7;2;992;225;766;381;385;43;205;21;60
1001799;32;5;195;01/05/2017;7;2;992;225;766;381;385;43;205;21;60
1001800;32;5;196;01/05/2017;7;2;992;225;766;381;385;43;205;21;60
1001801;32;12;80;01/05/2017;7;2;992;225;766;381;385;43;205;21;60
1001768;32;2;10;01/05/2017;5;2;465;136;328;276;52;19;85;22;60
1001769;32;2;72;01/05/2017;5;2;465;136;328;276;52;19;85;22;60
1001770;32;7;22;01/05/2017;5;2;465;136;328;276;52;19;85;22;60
1001771;32;7;148;01/05/2017;5;2;465;136;328;276;52;19;85;22;60
1001772;32;7;164;01/05/2017;5;2;465;136;328;276;52;19;85;22;60
1001855;32;8;29;01/05/2017;14;2;402;87;315;130;184;17;59;29;65
1001856;32;8;41;01/05/2017;14;2;402;87;315;130;184;17;59;29;65
1001857;32;8;55;01/05/2017;14;2;402;87;315;130;184;17;59;29;65
1001858;32;8;95;01/05/2017;14;2;402;87;315;130;184;17;59;29;65
1001859;32;8;123;01/05/2017;14;2;402;87;315;130;184;17;59;29;65
1001860;32;8;124;01/05/2017;14;2;402;87;315;130;184;17;59;29;65
1001861;32;8;219;01/05/2017;14;2;402;87;315;130;184;17;59;29;65
1001862;32;11;15;01/05/2017;14;2;402;87;315;130;184;17;59;29;65
1001863;32;11;18;01/05/2017;14;2;402;87;315;130;184;17;59;29;65
1001864;32;11;104;01/05/2017;14;2;402;87;315;130;184;17;59;29;65
1001865;32;11;121;01/05/2017;14;2;402;87;315;130;184;17;59;29;65
1001773;32;4;28;01/05/2017;6;2;737;156;581;418;164;30;103;29;65
1001774;32;4;31;01/05/2017;6;2;737;156;581;418;164;30;103;29;65
1001775;32;4;45;01/05/2017;6;2;737;156;581;418;164;30;103;29;65
1001776;32;4;54;01/05/2017;6;2;737;156;581;418;164;30;103;29;65
1001777;32;4;98;01/05/2017;6;2;737;156;581;418;164;30;103;29;65
1001778;32;4;137;01/05/2017;6;2;737;156;581;418;164;30;103;29;65
1001779;32;4;156;01/05/2017;6;2;737;156;581;418;164;30;103;29;65
1001780;32;4;159;01/05/2017;6;2;737;156;581;418;164;30;103;29;65
1001781;32;4;170;01/05/2017;6;2;737;156;581;418;164;30;103;29;65
1001782;32;4;183;01/05/2017;6;2;737;156;581;418;164;30;103;29;65
1001783;32;4;186;01/05/2017;6;2;737;156;581;418;164;30;103;29;65
1001784;32;4;199;01/05/2017;6;2;737;156;581;418;164;30;103;29;65
1001785;32;4;204;01/05/2017;6;2;737;156;581;418;164;30;103;29;65
1001786;32;4;212;01/05/2017;6;2;737;156;581;418;164;30;103;29;65
1001787;32;4;216;01/05/2017;6;2;737;156;581;418;164;30;103;29;65
1001895;32;10;26;01/05/2017;17;2;410;141;269;242;27;17;71;24;55
1001896;32;10;27;01/05/2017;17;2;410;141;269;242;27;17;71;24;55
1001897;32;10;31;01/05/2017;17;2;410;141;269;242;27;17;71;24;55
1001898;32;10;39;01/05/2017;17;2;410;141;269;242;27;17;71;24;55
1001899;32;10;72;01/05/2017;17;2;410;141;269;242;27;17;71;24;55
1001900;32;10;75;01/05/2017;17;2;410;141;269;242;27;17;71;24;55
1001901;32;10;89;01/05/2017;17;2;410;141;269;242;27;17;71;24;55
1001902;32;10;106;01/05/2017;17;2;410;141;269;242;27;17;71;24;55
1001903;32;10;107;01/05/2017;17;2;410;141;269;242;27;17;71;24;55
1001904;32;10;112;01/05/2017;17;2;410;141;269;242;27;17;71;24;55
1001905;32;10;113;01/05/2017;17;2;410;141;269;242;27;17;71;24;55
1001906;32;10;178;01/05/2017;17;2;410;141;269;242;27;17;71;24;55
1001866;32;8;93;01/05/2017;15;2;845;280;565;210;355;34;109;31;70
1001867;32;8;127;01/05/2017;15;2;845;280;565;210;355;34;109;31;70
1001868;32;8;210;01/05/2017;15;2;845;280;565;210;355;34;109;31;70
1001869;32;11;40;01/05/2017;15;2;845;280;565;210;355;34;109;31;70
1001870;32;11;52;01/05/2017;15;2;845;280;565;210;355;34;109;31;70
1001871;32;11;108;01/05/2017;15;2;845;280;565;210;355;34;109;31;70
1001939;32;3;115;01/05/2017;20;2;205;110;95;107;-12;7;19;38;78
1001940;32;3;208;01/05/2017;20;2;205;110;95;107;-12;7;19;38;78
1001941;32;3;172;01/05/2017;20;2;205;110;95;107;-12;7;19;38;78
1001795;32;5;140;01/05/2017;8;2;1562;328;1234;237;997;63;215;29;67
1001838;32;6;49;01/05/2017;11;2;1606;347;1260;584;676;70;231;30;67
1001839;32;6;61;01/05/2017;11;2;1606;347;1260;584;676;70;231;30;67
1001840;32;6;62;01/05/2017;11;2;1606;347;1260;584;676;70;231;30;67
1001841;32;6;63;01/05/2017;11;2;1606;347;1260;584;676;70;231;30;67
1001842;32;6;110;01/05/2017;11;2;1606;347;1260;584;676;70;231;30;67
1001944;32;5;56;01/05/2017;8;2;1562;328;1234;237;997;63;215;29;67
1001945;32;5;136;01/05/2017;8;2;1562;328;1234;237;997;63;215;29;67
1001946;32;5;202;01/05/2017;8;2;1562;328;1234;237;997;63;215;29;67
1001802;32;1;4;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001803;32;1;8;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001804;32;1;15;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001805;32;1;17;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001806;32;1;25;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001807;32;1;30;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001808;32;1;37;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001809;32;1;43;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001810;32;1;59;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001811;32;1;67;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001812;32;1;69;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001813;32;1;74;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001814;32;1;77;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001815;32;1;78;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001816;32;1;79;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001817;32;1;76;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001818;32;1;81;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001819;32;1;111;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001820;32;1;116;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001821;32;1;118;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001822;32;1;125;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001823;32;1;128;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001824;32;1;129;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001825;32;1;131;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001826;32;1;134;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001827;32;1;139;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001828;32;1;141;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001829;32;1;145;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001830;32;1;152;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001831;32;1;160;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001832;32;1;166;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001833;32;1;176;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001834;32;1;180;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001835;32;1;198;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001836;32;1;206;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001837;32;1;211;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001947;32;1;119;01/05/2017;10;2;2367;338;2029;903;1126;92;293;31;72
1001872;32;1;7;01/05/2017;16;1;1684;571;1113;350;763;65;186;35;75
1001873;32;1;35;01/05/2017;16;1;1684;571;1113;350;763;65;186;35;75
1001874;32;1;86;01/05/2017;16;1;1684;571;1113;350;763;65;186;35;75
1001875;32;1;92;01/05/2017;16;1;1684;571;1113;350;763;65;186;35;75
1001879;32;1;214;01/05/2017;16;1;1684;571;1113;350;763;65;186;35;75
1001882;32;4;168;01/05/2017;16;1;1684;571;1113;350;763;65;186;35;75
1001883;32;8;12;01/05/2017;16;1;1684;571;1113;350;763;65;186;35;75
1001884;32;8;31;01/05/2017;16;1;1684;571;1113;350;763;65;186;35;75
1001893;32;11;83;01/05/2017;16;1;1684;571;1113;350;763;65;186;35;75
1001894;32;11;87;01/05/2017;16;1;1684;571;1113;350;763;65;186;35;75
1001731;32;4;85;01/05/2017;2;1;4019;1933;2086;1383;704;157;416;38;65
1001732;32;4;103;01/05/2017;2;1;4019;1933;2086;1383;704;157;416;38;65
1001733;32;4;133;01/05/2017;2;1;4019;1933;2086;1383;704;157;416;38;65
1001734;32;4;158;01/05/2017;2;1;4019;1933;2086;1383;704;157;416;38;65
1001735;32;4;169;01/05/2017;2;1;4019;1933;2086;1383;704;157;416;38;65
1001736;32;4;171;01/05/2017;2;1;4019;1933;2086;1383;704;157;416;38;65
1001737;32;4;188;01/05/2017;2;1;4019;1933;2086;1383;704;157;416;38;65
1001738;32;4;209;01/05/2017;2;1;4019;1933;2086;1383;704;157;416;38;65
1001739;32;4;217;01/05/2017;2;1;4019;1933;2086;1383;704;157;416;38;65
1001740;32;2;6;01/05/2017;3;1;1099;405;694;423;271;46;195;24;60
1001741;32;2;40;01/05/2017;3;1;1099;405;694;423;271;46;195;24;60
1001742;32;2;69;01/05/2017;3;1;1099;405;694;423;271;46;195;24;60
1001743;32;2;157;01/05/2017;3;1;1099;405;694;423;271;46;195;24;60
1001744;32;2;185;01/05/2017;3;1;1099;405;694;423;271;46;195;24;60
1001745;32;2;200;01/05/2017;3;1;1099;405;694;423;271;46;195;24;60
1001746;32;2;207;01/05/2017;3;1;1099;405;694;423;271;46;195;24;60
1001728;32;1;24;01/05/2017;1;1;3066;1402;1665;1319;345;117;336;35;69
1001729;32;1;57;01/05/2017;1;1;3066;1402;1665;1319;345;117;336;35;69
1001730;32;1;53;01/05/2017;1;1;3066;1402;1665;1319;345;117;336;35;69
1001796;32;5;147;01/05/2017;9;1;672;255;417;177;240;29;144;20;50
1001942;32;5;192;01/05/2017;9;1;672;255;417;177;240;29;144;20;50
1001943;32;5;67;01/05/2017;9;1;672;255;417;177;240;29;144;20;50
1001854;32;6;99;01/05/2017;13;3;1139;503;635;298;337;51;132;39;-99999
1001917;32;13;173;01/05/2017;18;3;1708;605;1103;965;138;75;189;40;-99999
1001907;32;12;18;01/05/2017;18;3;1708;605;1103;965;138;75;189;40;-99999
1001908;32;12;36;01/05/2017;18;3;1708;605;1103;965;138;75;189;40;-99999
1001909;32;12;97;01/05/2017;18;3;1708;605;1103;965;138;75;189;40;-99999
1001910;32;12;108;01/05/2017;18;3;1708;605;1103;965;138;75;189;40;-99999
1001911;32;12;117;01/05/2017;18;3;1708;605;1103;965;138;75;189;40;-99999
1001912;32;12;177;01/05/2017;18;3;1708;605;1103;965;138;75;189;40;-99999
1001913;32;12;184;01/05/2017;18;3;1708;605;1103;965;138;75;189;40;-99999
1001914;32;12;187;01/05/2017;18;3;1708;605;1103;965;138;75;189;40;-99999
1001915;32;12;189;01/05/2017;18;3;1708;605;1103;965;138;75;189;40;-99999
1001916;32;12;192;01/05/2017;18;3;1708;605;1103;965;138;75;189;40;-99999
1001843;32;6;45;01/05/2017;12;3;5980;3444;2536;1869;667;284;482;59;-99999
1001844;32;6;58;01/05/2017;12;3;5980;3444;2536;1869;667;284;482;59;-99999
1001845;32;6;90;01/05/2017;12;3;5980;3444;2536;1869;667;284;482;59;-99999
1001846;32;6;91;01/05/2017;12;3;5980;3444;2536;1869;667;284;482;59;-99999
1001847;32;6;142;01/05/2017;12;3;5980;3444;2536;1869;667;284;482;59;-99999
1001848;32;6;146;01/05/2017;12;3;5980;3444;2536;1869;667;284;482;59;-99999
1001849;32;6;197;01/05/2017;12;3;5980;3444;2536;1869;667;284;482;59;-99999
1001850;32;6;205;01/05/2017;12;3;5980;3444;2536;1869;667;284;482;59;-99999
1001851;32;6;218;01/05/2017;12;3;5980;3444;2536;1869;667;284;482;59;-99999
1001852;32;6;220;01/05/2017;12;3;5980;3444;2536;1869;667;284;482;59;-99999
1001853;32;6;221;01/05/2017;12;3;5980;3444;2536;1869;667;284;482;59;-99999
1001876;32;1;149;01/05/2017;16;3;5686;2941;2745;1741;1003;260;492;53;-99999
1001877;32;1;173;01/05/2017;16;3;5686;2941;2745;1741;1003;260;492;53;-99999
1001878;32;1;182;01/05/2017;16;3;5686;2941;2745;1741;1003;260;492;53;-99999
1001880;32;1;215;01/05/2017;16;3;5686;2941;2745;1741;1003;260;492;53;-99999
1001881;32;4;84;01/05/2017;16;3;5686;2941;2745;1741;1003;260;492;53;-99999
1001885;32;8;38;01/05/2017;16;3;5686;2941;2745;1741;1003;260;492;53;-99999
1001886;32;8;42;01/05/2017;16;3;5686;2941;2745;1741;1003;260;492;53;-99999
1001887;32;8;51;01/05/2017;16;3;5686;2941;2745;1741;1003;260;492;53;-99999
1001888;32;8;132;01/05/2017;16;3;5686;2941;2745;1741;1003;260;492;53;-99999
1001889;32;8;162;01/05/2017;16;3;5686;2941;2745;1741;1003;260;492;53;-99999
1001890;32;8;165;01/05/2017;16;3;5686;2941;2745;1741;1003;260;492;53;-99999
1001891;32;8;167;01/05/2017;16;3;5686;2941;2745;1741;1003;260;492;53;-99999
1001892;32;8;213;01/05/2017;16;3;5686;2941;2745;1741;1003;260;492;53;-99999
1002398;32;2;1;01/08/2017;4;2;774;179;595;401;194;28;122;23;60
1002399;32;2;2;01/08/2017;4;2;774;179;595;401;194;28;122;23;60
1002400;32;2;3;01/08/2017;4;2;774;179;595;401;194;28;122;23;60
1002401;32;2;4;01/08/2017;4;2;774;179;595;401;194;28;122;23;60
1002402;32;2;22;01/08/2017;4;2;774;179;595;401;194;28;122;23;60
1002403;32;2;47;01/08/2017;4;2;774;179;595;401;194;28;122;23;60
1002404;32;2;66;01/08/2017;4;2;774;179;595;401;194;28;122;23;60
1002405;32;2;71;01/08/2017;4;2;774;179;595;401;194;28;122;23;60
1002406;32;2;96;01/08/2017;4;2;774;179;595;401;194;28;122;23;60
1002407;32;2;120;01/08/2017;4;2;774;179;595;401;194;28;122;23;60
1002408;32;2;121;01/08/2017;4;2;774;179;595;401;194;28;122;23;60
1002409;32;2;129;01/08/2017;4;2;774;179;595;401;194;28;122;23;60
1002410;32;2;135;01/08/2017;4;2;774;179;595;401;194;28;122;23;60
1002411;32;2;143;01/08/2017;4;2;774;179;595;401;194;28;122;23;60
1002412;32;2;163;01/08/2017;4;2;774;179;595;401;194;28;122;23;60
1002413;32;2;189;01/08/2017;4;2;774;179;595;401;194;28;122;23;60
1002414;32;7;65;01/08/2017;4;2;774;179;595;401;194;28;122;23;60
1002415;32;7;114;01/08/2017;4;2;774;179;595;401;194;28;122;23;60
1002416;32;7;153;01/08/2017;4;2;774;179;595;401;194;28;122;23;60
1002417;32;7;154;01/08/2017;4;2;774;179;595;401;194;28;122;23;60
1002418;32;7;155;01/08/2017;4;2;774;179;595;401;194;28;122;23;60
1002569;32;13;9;01/08/2017;19;2;733;198;534;412;122;27;101;27;60
1002570;32;13;11;01/08/2017;19;2;733;198;534;412;122;27;101;27;60
1002571;32;13;13;01/08/2017;19;2;733;198;534;412;122;27;101;27;60
1002572;32;13;18;01/08/2017;19;2;733;198;534;412;122;27;101;27;60
1002573;32;13;31;01/08/2017;19;2;733;198;534;412;122;27;101;27;60
1002574;32;13;44;01/08/2017;19;2;733;198;534;412;122;27;101;27;60
1002575;32;13;64;01/08/2017;19;2;733;198;534;412;122;27;101;27;60
1002576;32;13;94;01/08/2017;19;2;733;198;534;412;122;27;101;27;60
1002577;32;13;101;01/08/2017;19;2;733;198;534;412;122;27;101;27;60
1002578;32;13;102;01/08/2017;19;2;733;198;534;412;122;27;101;27;60
1002579;32;13;105;01/08/2017;19;2;733;198;534;412;122;27;101;27;60
1002580;32;13;126;01/08/2017;19;2;733;198;534;412;122;27;101;27;60
1002581;32;13;138;01/08/2017;19;2;733;198;534;412;122;27;101;27;60
1002582;32;13;144;01/08/2017;19;2;733;198;534;412;122;27;101;27;60
1002583;32;13;149;01/08/2017;19;2;733;198;534;412;122;27;101;27;60
1002584;32;13;161;01/08/2017;19;2;733;198;534;412;122;27;101;27;60
1002585;32;13;175;01/08/2017;19;2;733;198;534;412;122;27;101;27;60
1002586;32;13;181;01/08/2017;19;2;733;198;534;412;122;27;101;27;60
1002587;32;13;192;01/08/2017;19;2;733;198;534;412;122;27;101;27;60
1002588;32;13;201;01/08/2017;19;2;733;198;534;412;122;27;101;27;60
1002589;32;13;203;01/08/2017;19;2;733;198;534;412;122;27;101;27;60
1002439;32;5;21;01/08/2017;7;2;1121;338;783;402;381;43;205;21;60
1002440;32;5;31;01/08/2017;7;2;1121;338;783;402;381;43;205;21;60
1002441;32;5;48;01/08/2017;7;2;1121;338;783;402;381;43;205;21;60
1002442;32;5;60;01/08/2017;7;2;1121;338;783;402;381;43;205;21;60
1002443;32;5;81;01/08/2017;7;2;1121;338;783;402;381;43;205;21;60
1002444;32;5;88;01/08/2017;7;2;1121;338;783;402;381;43;205;21;60
1002445;32;5;100;01/08/2017;7;2;1121;338;783;402;381;43;205;21;60
1002448;32;5;179;01/08/2017;7;2;1121;338;783;402;381;43;205;21;60
1002449;32;5;191;01/08/2017;7;2;1121;338;783;402;381;43;205;21;60
1002450;32;5;195;01/08/2017;7;2;1121;338;783;402;381;43;205;21;60
1002451;32;5;196;01/08/2017;7;2;1121;338;783;402;381;43;205;21;60
1002452;32;12;80;01/08/2017;7;2;1121;338;783;402;381;43;205;21;60
1002419;32;2;10;01/08/2017;5;2;525;140;384;292;93;19;85;22;60
1002420;32;2;72;01/08/2017;5;2;525;140;384;292;93;19;85;22;60
1002421;32;7;22;01/08/2017;5;2;525;140;384;292;93;19;85;22;60
1002422;32;7;148;01/08/2017;5;2;525;140;384;292;93;19;85;22;60
1002423;32;7;164;01/08/2017;5;2;525;140;384;292;93;19;85;22;60
1002506;32;8;29;01/08/2017;14;2;470;127;342;137;206;17;59;29;65
1002507;32;8;41;01/08/2017;14;2;470;127;342;137;206;17;59;29;65
1002508;32;8;55;01/08/2017;14;2;470;127;342;137;206;17;59;29;65
1002509;32;8;95;01/08/2017;14;2;470;127;342;137;206;17;59;29;65
1002510;32;8;123;01/08/2017;14;2;470;127;342;137;206;17;59;29;65
1002511;32;8;124;01/08/2017;14;2;470;127;342;137;206;17;59;29;65
1002512;32;8;219;01/08/2017;14;2;470;127;342;137;206;17;59;29;65
1002513;32;11;15;01/08/2017;14;2;470;127;342;137;206;17;59;29;65
1002514;32;11;18;01/08/2017;14;2;470;127;342;137;206;17;59;29;65
1002515;32;11;104;01/08/2017;14;2;470;127;342;137;206;17;59;29;65
1002516;32;11;121;01/08/2017;14;2;470;127;342;137;206;17;59;29;65
1002424;32;4;28;01/08/2017;6;2;805;173;632;441;191;30;103;29;65
1002425;32;4;31;01/08/2017;6;2;805;173;632;441;191;30;103;29;65
1002426;32;4;45;01/08/2017;6;2;805;173;632;441;191;30;103;29;65
1002427;32;4;54;01/08/2017;6;2;805;173;632;441;191;30;103;29;65
1002428;32;4;98;01/08/2017;6;2;805;173;632;441;191;30;103;29;65
1002429;32;4;137;01/08/2017;6;2;805;173;632;441;191;30;103;29;65
1002430;32;4;156;01/08/2017;6;2;805;173;632;441;191;30;103;29;65
1002431;32;4;159;01/08/2017;6;2;805;173;632;441;191;30;103;29;65
1002432;32;4;170;01/08/2017;6;2;805;173;632;441;191;30;103;29;65
1002433;32;4;183;01/08/2017;6;2;805;173;632;441;191;30;103;29;65
1002434;32;4;186;01/08/2017;6;2;805;173;632;441;191;30;103;29;65
1002435;32;4;199;01/08/2017;6;2;805;173;632;441;191;30;103;29;65
1002436;32;4;204;01/08/2017;6;2;805;173;632;441;191;30;103;29;65
1002437;32;4;212;01/08/2017;6;2;805;173;632;441;191;30;103;29;65
1002438;32;4;216;01/08/2017;6;2;805;173;632;441;191;30;103;29;65
1002546;32;10;26;01/08/2017;17;2;448;144;305;253;52;17;71;24;55
